group,Locus,id,n_v,span_bp,density_per_mb
Bird,TRA,Woodhouse_scrub_jay/A.woodhouseii_AW_365338_pri,33,135009,244.4281492344955
Bird,TRB,Woodhouse_scrub_jay/A.woodhouseii_AW_365338_pri,10,86907,115.06552981923205
Bird,TRG,Woodhouse_scrub_jay/A.woodhouseii_AW_365338_pri,2,11715,170.72129748186086
Bird,IGH,Woodhouse_scrub_jay/A.woodhouseii_AW_365339_pri,119,51665,2303.3001064550467
Bird,IGL,Woodhouse_scrub_jay/A.woodhouseii_AW_365339_pri,83,79821,1039.8266120444493
Bird,TRA,Woodhouse_scrub_jay/A.woodhouseii_AW_365339_pri,24,103662,231.5216762169358
Bird,TRB,Woodhouse_scrub_jay/A.woodhouseii_AW_365339_pri,12,95660,125.44428183148652
Bird,TRG,Woodhouse_scrub_jay/A.woodhouseii_AW_365339_pri,2,11714,170.73587160662456
Bird,IGH,Woodhouse_scrub_jay/A.woodhouseii_AW_366487_pri,53,23894,2218.1300744956893
Bird,IGL,Woodhouse_scrub_jay/A.woodhouseii_AW_366487_pri,59,59057,999.0348307567266
Bird,TRA,Woodhouse_scrub_jay/A.woodhouseii_AW_366487_pri,23,97900,234.93360572012259
Bird,TRB,Woodhouse_scrub_jay/A.woodhouseii_AW_366487_pri,10,100055,99.94503023337164
Bird,TRG,Woodhouse_scrub_jay/A.woodhouseii_AW_366487_pri,2,11740,170.35775127768312
Bird,IGH,Woodhouse_scrub_jay/A.woodhouseii_AW_366488_pri,153,64072,2387.9385691097514
Bird,IGL,Woodhouse_scrub_jay/A.woodhouseii_AW_366488_pri,92,91104,1009.8349139445029
Bird,TRA,Woodhouse_scrub_jay/A.woodhouseii_AW_366488_pri,37,149496,247.49826082303207
Bird,TRB,Woodhouse_scrub_jay/A.woodhouseii_AW_366488_pri,14,131434,106.51733950119451
Bird,TRG,Woodhouse_scrub_jay/A.woodhouseii_AW_366488_pri,2,11714,170.73587160662456
Bird,IGH,Woodhouse_scrub_jay/A.woodhouseii_AW_366490_pri,193,85412,2259.6356483866434
Bird,IGL,Woodhouse_scrub_jay/A.woodhouseii_AW_366490_pri,133,134630,987.8927430736092
Bird,TRA,Woodhouse_scrub_jay/A.woodhouseii_AW_366490_pri,45,171999,261.6294280780702
Bird,TRB,Woodhouse_scrub_jay/A.woodhouseii_AW_366490_pri,12,94715,126.69587710499921
Bird,TRG,Woodhouse_scrub_jay/A.woodhouseii_AW_366490_pri,2,11731,170.48844940755265
Bird,IGH,Woodhouse_scrub_jay/A.woodhouseii_AW_366493_pri,138,58392,2363.337443485409
Bird,IGL,Woodhouse_scrub_jay/A.woodhouseii_AW_366493_pri,109,108391,1005.6185476653966
Bird,TRA,Woodhouse_scrub_jay/A.woodhouseii_AW_366493_pri,28,114833,243.8323478442608
Bird,TRB,Woodhouse_scrub_jay/A.woodhouseii_AW_366493_pri,12,93457,128.40129685309822
Bird,TRG,Woodhouse_scrub_jay/A.woodhouseii_AW_366493_pri,2,11711,170.7796089146956
Bird,IGH,Woodhouse_scrub_jay/A.woodhouseii_AW_366494_pri,251,110906,2263.177826267289
Bird,IGL,Woodhouse_scrub_jay/A.woodhouseii_AW_366494_pri,77,77183,997.6290115699053
Bird,TRA,Woodhouse_scrub_jay/A.woodhouseii_AW_366494_pri,23,99700,230.69207622868606
Bird,TRB,Woodhouse_scrub_jay/A.woodhouseii_AW_366494_pri,12,93457,128.40129685309822
Bird,TRG,Woodhouse_scrub_jay/A.woodhouseii_AW_366494_pri,2,11726,170.56114617090228
Bird,IGH,Woodhouse_scrub_jay/A.woodhouseii_AW_366497_pri,68,29705,2289.17690624474
Bird,IGL,Woodhouse_scrub_jay/A.woodhouseii_AW_366497_pri,52,57755,900.3549476235823
Bird,TRA,Woodhouse_scrub_jay/A.woodhouseii_AW_366497_pri,34,136772,248.5888924633697
Bird,TRB,Woodhouse_scrub_jay/A.woodhouseii_AW_366497_pri,10,62835,159.14697222885334
Bird,TRG,Woodhouse_scrub_jay/A.woodhouseii_AW_366497_pri,2,11724,170.590242238144
Bird,IGH,Woodhouse_scrub_jay/A.woodhouseii_AW_366498_pri,82,36096,2271.7198581560283
Bird,IGL,Woodhouse_scrub_jay/A.woodhouseii_AW_366498_pri,47,44561,1054.7339601894032
Bird,TRA,Woodhouse_scrub_jay/A.woodhouseii_AW_366498_pri,27,112326,240.3717750120186
Bird,TRB,Woodhouse_scrub_jay/A.woodhouseii_AW_366498_pri,12,106529,112.64538294736644
Bird,TRG,Woodhouse_scrub_jay/A.woodhouseii_AW_366498_pri,2,11722,170.61934823408976
Bird,IGH,Woodhouse_scrub_jay/A.woodhouseii_AW_366499_pri,106,45439,2332.7978168533637
Bird,IGL,Woodhouse_scrub_jay/A.woodhouseii_AW_366499_pri,98,97826,1001.7786682477051
Bird,TRA,Woodhouse_scrub_jay/A.woodhouseii_AW_366499_pri,42,163494,256.8901611068296
Bird,TRB,Woodhouse_scrub_jay/A.woodhouseii_AW_366499_pri,8,77298,103.49556262775232
Bird,TRG,Woodhouse_scrub_jay/A.woodhouseii_AW_366499_pri,2,11724,170.590242238144
Bird,IGH,Wrentit/bChaFas1_alt,64,33612,1904.0818755206471
Bird,IGL,Wrentit/bChaFas1_alt,28,27739,1009.4091351526731
Bird,TRA,Wrentit/bChaFas1_alt,24,83251,288.2848254075026
Bird,TRB,Wrentit/bChaFas1_alt,15,81526,183.99038343595907
Bird,TRG,Wrentit/bChaFas1_alt,2,9783,204.4362669937647
Bird,IGH,Wrentit/bChaFas1_pri,63,33612,1874.3305962156371
Bird,IGL,Wrentit/bChaFas1_pri,28,27397,1022.0097090922363
Bird,TRA,Wrentit/bChaFas1_pri,24,83256,288.2675122513693
Bird,TRB,Wrentit/bChaFas1_pri,15,81526,183.99038343595907
Bird,TRG,Wrentit/bChaFas1_pri,2,9769,204.72924557273006
Bird,IGH,Yellow_Warbler/bSetPet1_alt,192,77204,2486.917776281022
Bird,IGL,Yellow_Warbler/bSetPet1_alt,25,22701,1101.2730716708516
Bird,TRA,Yellow_Warbler/bSetPet1_alt,25,57648,433.66638912017766
Bird,TRB,Yellow_Warbler/bSetPet1_alt,15,86643,173.12419930057823
Bird,TRG,Yellow_Warbler/bSetPet1_alt,2,8118,246.3661000246366
Bird,IGH,Yellow_Warbler/bSetPet1_pri,107,45130,2370.928428982938
Bird,IGL,Yellow_Warbler/bSetPet1_pri,25,22726,1100.0616034497932
Bird,TRA,Yellow_Warbler/bSetPet1_pri,22,51044,431.00070527388135
Bird,TRB,Yellow_Warbler/bSetPet1_pri,13,78764,165.0500228530801
Bird,TRG,Yellow_Warbler/bSetPet1_pri,2,8110,246.60912453760793
Bird,IGH,Yucatan_jay/C.yucatanicus_CY_8788_pri,157,66479,2361.648039230434
Bird,IGL,Yucatan_jay/C.yucatanicus_CY_8788_pri,54,53941,1001.0937876568843
Bird,TRA,Yucatan_jay/C.yucatanicus_CY_8788_pri,33,127793,258.23010650035604
Bird,TRB,Yucatan_jay/C.yucatanicus_CY_8788_pri,10,70201,142.44811327473968
Bird,TRG,Yucatan_jay/C.yucatanicus_CY_8788_pri,2,11536,173.37031900138697
Bird,IGH,Zebra_Finch/bTaeGut7_alt,15,12408,1208.89748549323
Bird,IGL,Zebra_Finch/bTaeGut7_alt,20,17639,1133.851125347242
Bird,TRA,Zebra_Finch/bTaeGut7_alt,9,20426,440.6149025751493
Bird,TRB,Zebra_Finch/bTaeGut7_alt,17,83021,204.76746847183244
Bird,TRG,Zebra_Finch/bTaeGut7_alt,2,4137,483.44210780759005
Bird,IGH,Zebra_Finch/bTaeGut7_pri,10,11363,880.0492827598346
Bird,IGL,Zebra_Finch/bTaeGut7_pri,22,19410,1133.4363730036064
Bird,TRA,Zebra_Finch/bTaeGut7_pri,9,2764414,3.2556628638112817
Bird,TRB,Zebra_Finch/bTaeGut7_pri,13,73256,177.45986676859232
Bird,TRG,Zebra_Finch/bTaeGut7_pri,2,4137,483.44210780759005
Bird,IGL,LancedTailed_Manakin/bChiLan1_alt,15,18233,822.684144134262
Bird,TRA,LancedTailed_Manakin/bChiLan1_alt,16,110766,144.44865753028907
Bird,TRB,LancedTailed_Manakin/bChiLan1_alt,8,66461,120.37134560117963
Bird,TRG,LancedTailed_Manakin/bChiLan1_alt,3,6674,449.5055439017081
Bird,IGL,LancedTailed_Manakin/bChiLan1_pri,36,52527,685.3618139242676
Bird,TRA,LancedTailed_Manakin/bChiLan1_pri,3,5748,521.9206680584551
Bird,TRB,LancedTailed_Manakin/bChiLan1_pri,4,37308,107.21561059290232
Bird,TRG,LancedTailed_Manakin/bChiLan1_pri,3,6666,450.04500450045003
Bird,IGH,WhiteCrowned_Manakin/bDixPip1_alt,12,5087,2358.954196972675
Bird,IGL,WhiteCrowned_Manakin/bDixPip1_alt,40,56369,709.6098919618939
Bird,TRA,WhiteCrowned_Manakin/bDixPip1_alt,24,152874,156.99203265434278
Bird,TRB,WhiteCrowned_Manakin/bDixPip1_alt,9,75240,119.61722488038278
Bird,TRG,WhiteCrowned_Manakin/bDixPip1_alt,3,6689,448.49753326356705
Bird,IGH,WhiteCrowned_Manakin/bDixPip1_pri,28,16648,1681.8837097549256
Bird,IGL,WhiteCrowned_Manakin/bDixPip1_pri,39,55776,699.2254733218589
Bird,TRA,WhiteCrowned_Manakin/bDixPip1_pri,14,103333,135.48430801389682
Bird,TRB,WhiteCrowned_Manakin/bDixPip1_pri,7,63340,110.51468266498264
Bird,TRG,WhiteCrowned_Manakin/bDixPip1_pri,3,6689,448.49753326356705
Bird,IGL,Xingu_ScaleBacked_Antbird/bWilVid1_alt,27,32444,832.2031808654913
Bird,TRA,Xingu_ScaleBacked_Antbird/bWilVid1_alt,19,305985,62.094547118322794
Bird,TRB,Xingu_ScaleBacked_Antbird/bWilVid1_alt,12,84226,142.47382043549499
Bird,TRG,Xingu_ScaleBacked_Antbird/bWilVid1_alt,12,42445,282.71881258098716
Bird,IGH,Xingu_ScaleBacked_Antbird/bWilVid1_pri,163,90865,1793.870026963077
Bird,IGL,Xingu_ScaleBacked_Antbird/bWilVid1_pri,27,32454,831.946755407654
Bird,TRA,Xingu_ScaleBacked_Antbird/bWilVid1_pri,19,306207,62.04952858687097
Bird,TRB,Xingu_ScaleBacked_Antbird/bWilVid1_pri,12,83098,144.4078076488002
Bird,TRG,Xingu_ScaleBacked_Antbird/bWilVid1_pri,11,38134,288.45649551581266
Bird,IGH,Brazilian_Merganser/bMerOct1_alt,65,26547,2448.4875880513805
Bird,IGL,Brazilian_Merganser/bMerOct1_alt,57,72678,784.2813506150417
Bird,TRA,Brazilian_Merganser/bMerOct1_alt,26,260686,99.73684816215678
Bird,TRB,Brazilian_Merganser/bMerOct1_alt,12,161437,74.33240211351797
Bird,TRG,Brazilian_Merganser/bMerOct1_alt,14,39202,357.1246364981378
Bird,IGH,Brazilian_Merganser/bMerOct1_pri,65,26547,2448.4875880513805
Bird,IGL,Brazilian_Merganser/bMerOct1_pri,68,84412,805.5726673932617
Bird,TRA,Brazilian_Merganser/bMerOct1_pri,28,278551,100.52019199356671
Bird,TRB,Brazilian_Merganser/bMerOct1_pri,8,98905,80.88569839745209
Bird,TRG,Brazilian_Merganser/bMerOct1_pri,8,16109,496.61679806319455
Bird,IGH,Canada_Goose/bBraCan1_alt,83,40401,2054.4045939456946
Bird,IGL,Canada_Goose/bBraCan1_alt,33,29476,1119.5548921156196
Bird,TRA,Canada_Goose/bBraCan1_alt,49,435825,112.43044800091779
Bird,TRB,Canada_Goose/bBraCan1_alt,12,101066,118.73429244256228
Bird,TRG,Canada_Goose/bBraCan1_alt,16,39821,401.79804625700007
Bird,IGH,Canada_Goose/bBraCan1_pri,69,32345,2133.250888854537
Bird,IGL,Canada_Goose/bBraCan1_pri,46,39679,1159.30340986416
Bird,TRA,Canada_Goose/bBraCan1_pri,43,382560,112.40066917607695
Bird,TRB,Canada_Goose/bBraCan1_pri,7,125581,55.74091622140292
Bird,TRG,Canada_Goose/bBraCan1_pri,12,26439,453.87495744922273
Bird,IGH,Common_Goldeneye/bBucCla1_alt,203,82549,2459.1454772317047
Bird,IGL,Common_Goldeneye/bBucCla1_alt,78,83814,930.6321139666404
Bird,TRA,Common_Goldeneye/bBucCla1_alt,39,339987,114.71026833378924
Bird,TRB,Common_Goldeneye/bBucCla1_alt,11,127014,86.60462626167195
Bird,IGH,Common_Goldeneye/bBucCla1_pri,141,63825,2209.165687426557
Bird,IGL,Common_Goldeneye/bBucCla1_pri,62,66625,930.5816135084427
Bird,TRA,Common_Goldeneye/bBucCla1_pri,45,406435,110.71881112601031
Bird,TRB,Common_Goldeneye/bBucCla1_pri,12,129966,92.33184063524307
Bird,TRG,Common_Goldeneye/bBucCla1_pri,40,108195,369.7028513332409
Bird,IGH,Common_Pochard/bAytFer1_pri,53,23101,2294.272975195879
Bird,IGL,Common_Pochard/bAytFer1_pri,71,80848,878.1911735602612
Bird,TRA,Common_Pochard/bAytFer1_pri,39,334102,116.730818732004
Bird,TRB,Common_Pochard/bAytFer1_pri,10,120137,83.23830293747972
Bird,TRG,Common_Pochard/bAytFer1_pri,20,73076,273.68766763369644
Bird,IGH,Domestic_Goose/bAnsAns1_pri,63,32856,1917.4579985390794
Bird,IGL,Domestic_Goose/bAnsAns1_pri,36,34660,1038.6612810155798
Bird,TRA,Domestic_Goose/bAnsAns1_pri,49,435724,112.45650916635302
Bird,TRB,Domestic_Goose/bAnsAns1_pri,7,86048,81.3499442171811
Bird,TRG,Domestic_Goose/bAnsAns1_pri,22,56213,391.36854464269834
Bird,IGH,Greater_Scaup/bAytMar2_pri,58,24097,2406.9386230651116
Bird,IGL,Greater_Scaup/bAytMar2_pri,67,78436,854.1996022234688
Bird,TRA,Greater_Scaup/bAytMar2_pri,52,447576,116.18138595456415
Bird,TRB,Greater_Scaup/bAytMar2_pri,20,190297,105.09887176361163
Bird,TRG,Greater_Scaup/bAytMar2_pri,23,85358,269.4533611377961
Bird,IGH,LongTailed_Duck/bClaHye2_alt,86,34578,2487.130545433513
Bird,IGL,LongTailed_Duck/bClaHye2_alt,3,124413,24.11323575510598
Bird,TRA,LongTailed_Duck/bClaHye2_alt,3,20604,145.602795573675
Bird,TRB,LongTailed_Duck/bClaHye2_alt,13,157853,82.35510253210266
Bird,TRG,LongTailed_Duck/bClaHye2_alt,16,52701,303.5995521906605
Bird,IGH,LongTailed_Duck/bClaHye2_pri,75,30115,2490.4532624937738
Bird,IGL,LongTailed_Duck/bClaHye2_pri,61,68256,893.6943272386311
Bird,TRA,LongTailed_Duck/bClaHye2_pri,49,425982,115.02833453056701
Bird,TRB,LongTailed_Duck/bClaHye2_pri,13,161794,80.3490858746307
Bird,TRG,LongTailed_Duck/bClaHye2_pri,16,53107,301.2785508501704
Bird,IGH,Mallard/bAnaPla2_pri,103,41573,2477.5695764077645
Bird,IGL,Mallard/bAnaPla2_pri,77,5916230,13.01504505402934
Bird,TRA,Mallard/bAnaPla2_pri,52,439639,118.27886061063737
Bird,TRB,Mallard/bAnaPla2_pri,16,148024,108.0905799059612
Bird,TRG,Mallard/bAnaPla2_pri,22,91380,240.75289997811336
Bird,IGH,Mallard/bPekinDuck_T2T,86,39220,2192.7587965323814
Bird,IGL,Mallard/bPekinDuck_T2T,100,106638,937.752020855605
Bird,TRA,Mallard/bPekinDuck_T2T,47,433678,108.37533838470017
Bird,TRB,Mallard/bPekinDuck_T2T,15,134985,111.12345816201801
Bird,TRG,Mallard/bPekinDuck_T2T,19,62380,304.58480282141716
Bird,IGH,Mute_Swan/bCygOlo1_alt,70,28293,2474.11020393737
Bird,IGL,Mute_Swan/bCygOlo1_alt,42,36290,1157.343620832185
Bird,TRA,Mute_Swan/bCygOlo1_alt,16,108540,147.41109268472454
Bird,TRB,Mute_Swan/bCygOlo1_alt,3,34326,87.39730816290857
Bird,TRG,Mute_Swan/bCygOlo1_alt,20,53799,371.7541218238257
Bird,IGH,Mute_Swan/bCygOlo1_pri,72,32085,2244.0392706872367
Bird,IGL,Mute_Swan/bCygOlo1_pri,43,38132,1127.6618063568656
Bird,TRA,Mute_Swan/bCygOlo1_pri,30,341720,87.79117406063443
Bird,TRB,Mute_Swan/bCygOlo1_pri,10,123100,81.23476848090984
Bird,TRG,Mute_Swan/bCygOlo1_pri,17,43507,390.741719723263
Bird,IGH,Northern_Pintail/bAnaAcu1_alt,78,30728,2538.401457953658
Bird,IGL,Northern_Pintail/bAnaAcu1_alt,90,99578,903.814095482938
Bird,TRA,Northern_Pintail/bAnaAcu1_alt,21,126927,165.4494315630244
Bird,TRB,Northern_Pintail/bAnaAcu1_alt,11,74376,147.8971711304722
Bird,TRG,Northern_Pintail/bAnaAcu1_alt,18,51384,350.3035964502569
Bird,IGH,Northern_Pintail/bAnaAcu1_pri,219,81462,2688.3700375635262
Bird,IGL,Northern_Pintail/bAnaAcu1_pri,104,107322,969.0464210506699
Bird,TRA,Northern_Pintail/bAnaAcu1_pri,46,361383,127.28877672718417
Bird,TRB,Northern_Pintail/bAnaAcu1_pri,12,113137,106.06609685602412
Bird,TRG,Northern_Pintail/bAnaAcu1_pri,17,54543,311.6806922978201
Bird,IGH,PinkFooted_Goose/bAnsBra1_alt,65,29229,2223.8188100858733
Bird,IGL,PinkFooted_Goose/bAnsBra1_alt,29,28507,1017.293997965412
Bird,TRA,PinkFooted_Goose/bAnsBra1_alt,26,147928,175.76118111513708
Bird,TRB,PinkFooted_Goose/bAnsBra1_alt,9,67440,133.45195729537366
Bird,TRG,PinkFooted_Goose/bAnsBra1_alt,8,18787,425.82636929791875
Bird,IGH,PinkFooted_Goose/bAnsBra1_pri,81,39964,2026.824141727555
Bird,IGL,PinkFooted_Goose/bAnsBra1_pri,35,32591,1073.916111810009
Bird,TRA,PinkFooted_Goose/bAnsBra1_pri,40,348166,114.88772596979602
Bird,TRB,PinkFooted_Goose/bAnsBra1_pri,8,99332,80.53799379857448
Bird,TRG,PinkFooted_Goose/bAnsBra1_pri,12,27246,440.43162299053074
Bird,IGH,RedCrested_Pochard/bNetRuf1_alt,58,24964,2323.345617689473
Bird,IGL,RedCrested_Pochard/bNetRuf1_alt,72,81239,886.273833995987
Bird,TRA,RedCrested_Pochard/bNetRuf1_alt,46,355294,129.4702415464376
Bird,TRG,RedCrested_Pochard/bNetRuf1_alt,15,53674,279.46491783731415
Bird,IGH,RedCrested_Pochard/bNetRuf1_pri,55,24303,2263.0950911410114
Bird,IGL,RedCrested_Pochard/bNetRuf1_pri,70,77383,904.5914477339985
Bird,TRA,RedCrested_Pochard/bNetRuf1_pri,58,530737,109.28199842860023
Bird,TRB,RedCrested_Pochard/bNetRuf1_pri,14,138967,100.74334194449041
Bird,TRG,RedCrested_Pochard/bNetRuf1_pri,19,73573,258.24691123102224
Bird,IGH,Swan_Goose/bAnsCyg1_pri,65,29568,2198.3225108225106
Bird,IGL,Swan_Goose/bAnsCyg1_pri,33,29683,1111.7474648788868
Bird,TRA,Swan_Goose/bAnsCyg1_pri,54,481782,112.08388856370723
Bird,TRB,Swan_Goose/bAnsCyg1_pri,13,167244,77.73074071416613
Bird,TRG,Swan_Goose/bAnsCyg1_pri,24,62423,384.47367156336605
Bird,IGH,Tufted_Duck/bAytFul2_alt,11,6715,1638.1236038719287
Bird,IGL,Tufted_Duck/bAytFul2_alt,62,76911,806.1265618702137
Bird,TRA,Tufted_Duck/bAytFul2_alt,18,216918,82.98066550493735
Bird,TRB,Tufted_Duck/bAytFul2_alt,15,158857,94.42454534581417
Bird,TRG,Tufted_Duck/bAytFul2_alt,19,65470,290.209256147854
Bird,IGH,Tufted_Duck/bAytFul2_pri,62,35404,1751.2145520280196
Bird,IGL,Tufted_Duck/bAytFul2_pri,58,73527,788.8258734886505
Bird,TRA,Tufted_Duck/bAytFul2_pri,36,351755,102.34396099557931
Bird,TRB,Tufted_Duck/bAytFul2_pri,15,158383,94.70713397271172
Bird,TRG,Tufted_Duck/bAytFul2_pri,21,77529,270.86638548156174
Bird,IGH,Tundra_Swan/bCygCol1_alt,63,27536,2287.914003486345
Bird,IGL,Tundra_Swan/bCygCol1_alt,33,32843,1004.7803184849132
Bird,TRA,Tundra_Swan/bCygCol1_alt,32,332780,96.15962497746258
Bird,TRB,Tundra_Swan/bCygCol1_alt,11,144605,76.06929220981293
Bird,TRG,Tundra_Swan/bCygCol1_alt,7,15274,458.29514207149407
Bird,IGH,Tundra_Swan/bCygCol1_pri,63,27536,2287.914003486345
Bird,IGL,Tundra_Swan/bCygCol1_pri,33,32843,1004.7803184849132
Bird,TRA,Tundra_Swan/bCygCol1_pri,32,332780,96.15962497746258
Bird,TRB,Tundra_Swan/bCygCol1_pri,11,141139,77.9373525389864
Bird,TRG,Tundra_Swan/bCygCol1_pri,7,15274,458.29514207149407
Bird,IGH,Acorn_Woodpecker/bMelFor1_alt,80,100853,793.2337163991156
Bird,IGL,Acorn_Woodpecker/bMelFor1_alt,40,35151,1137.9477113026655
Bird,TRA,Acorn_Woodpecker/bMelFor1_alt,25,474935,52.6387821491362
Bird,TRB,Acorn_Woodpecker/bMelFor1_alt,6,45248,132.60254596888262
Bird,TRG,Acorn_Woodpecker/bMelFor1_alt,2,9633,207.6196408180214
Bird,IGH,Acorn_Woodpecker/bMelFor1_pri,87,109019,798.0260321595318
Bird,IGL,Acorn_Woodpecker/bMelFor1_pri,35,35243,993.1050137615981
Bird,TRA,Acorn_Woodpecker/bMelFor1_pri,21,463042,45.352257462605984
Bird,TRB,Acorn_Woodpecker/bMelFor1_pri,8,62861,127.26491783458742
Bird,TRG,Acorn_Woodpecker/bMelFor1_pri,2,8566,233.48120476301656
Bird,IGL,Downy_Woodpecker/bDryPub1_alt,17,15975,1064.1627543035995
Bird,TRA,Downy_Woodpecker/bDryPub1_alt,10,101279,98.73715182811837
Bird,TRB,Downy_Woodpecker/bDryPub1_alt,4,28911,138.35564318079625
Bird,TRG,Downy_Woodpecker/bDryPub1_alt,2,8536,234.30178069353326
Bird,IGH,Downy_Woodpecker/bDryPub1_pri,2,108,18518.51851851852
Bird,IGL,Downy_Woodpecker/bDryPub1_pri,18,16788,1072.194424588992
Bird,TRA,Downy_Woodpecker/bDryPub1_pri,9,111377,80.80662973504404
Bird,TRB,Downy_Woodpecker/bDryPub1_pri,4,28604,139.84058173682
Bird,TRG,Downy_Woodpecker/bDryPub1_pri,2,8537,234.27433524657374
Bird,IGL,RedFronted_Tinkerbird/bPogPus1_alt,14,16345,856.5310492505354
Bird,TRA,RedFronted_Tinkerbird/bPogPus1_alt,4,25506,156.8258448992394
Bird,TRB,RedFronted_Tinkerbird/bPogPus1_alt,7,59360,117.92452830188678
Bird,IGH,RedFronted_Tinkerbird/bPogPus1_pri,25,13094,1909.2714220253552
Bird,IGL,RedFronted_Tinkerbird/bPogPus1_pri,13,15390,844.7043534762834
Bird,TRA,RedFronted_Tinkerbird/bPogPus1_pri,12,428472,28.00649750742172
Bird,TRB,RedFronted_Tinkerbird/bPogPus1_pri,7,59395,117.85503830288744
Bird,TRG,RedFronted_Tinkerbird/bPogPus1_pri,2,14158,141.2628902387343
Human,IGH,human_T2T,53,939049,56.440079271688695
Human,IGL,human_T2T,35,859291,40.73125402221133
Human,TRA,human_T2T,47,698285,67.30776115769349
Human,TRB,human_T2T,55,482078,114.08942121399441
Human,TRG,human_T2T,10,75916,131.72453764687288
